image_id,actual_load_pct,predicted_load_pct,absolute_error_pct
img_a37a48413e591d3b283d,10.0,37.613496175097524,27.613496175097524
img_b03a6a8969a78a53e9a8,95.0,67.56734153471825,27.432658465281747
img_8cf8faf175380a6b3828,100.0,72.76386926740358,27.236130732596422
img_e7aad5defda605c8d1f1,45.0,71.24707147903439,26.24707147903439
img_4152fe3765591966a6d4,85.0,58.94606479389424,26.053935206105763
img_ec12ff4744273b734a2e,30.0,55.962008100516435,25.962008100516435
img_6e97cfab1991f204f855,30.0,55.92578380980028,25.92578380980028
img_9de6c1a260d5d1e102c7,100.0,76.12604799586254,23.873952004137465
img_af0c2e262693d53a7b43,35.0,58.70141138398661,23.70141138398661
img_5b1f259be98ea8ea4e62,70.0,48.78811464634746,21.21188535365254
img_b008729f9d3350d7a08c,90.0,68.98218957413499,21.017810425865008
img_e0445efcc2c1062cd1f7,100.0,79.17729163279246,20.82270836720754
img_c22c25d3464f78832b51,3.0,23.363783257816298,20.363783257816298
img_a487e788c73539e5fc5c,10.0,29.561675800099515,19.561675800099515
img_8be60b2c1f07fa2658e1,10.0,29.539015119257567,19.539015119257567
img_c8ef413f012a5b214649,60.0,40.509589497633335,19.490410502366665
img_b7e73c29f779b7c293bd,95.0,76.3733190757903,18.626680924209694
img_4ffc66e2e39991648c04,20.0,38.469037310183495,18.469037310183495
img_3d316581b0becea822b9,90.0,71.96526528360309,18.034734716396912
img_1087eaaf3495c202107d,20.0,37.99789000110682,17.997890001106818
img_3f74916e1465afacb35b,100.0,82.43415982829741,17.56584017170259
img_464ae54e5f0d28d1267a,100.0,82.46975146654205,17.53024853345795
img_029c06206f3c61693ffa,100.0,82.63745201704113,17.362547982958873
img_80160b93d57c21034b71,100.0,83.06741908819482,16.932580911805175
img_3e64e08267e4b697cc88,20.0,3.217532836414456,16.782467163585544
img_4a77186d6d3095042e99,70.0,54.446454873079375,15.553545126920625
img_386761fc0ae1c50d4df8,40.0,55.48713478549479,15.487134785494789
img_27ce15e27e259dbb5619,65.0,80.29120345457441,15.291203454574415
img_8cb61a15ea252006749a,10.0,25.160848703290196,15.160848703290196
img_2fbe094bf8d53d239ad1,20.0,34.637588505577995,14.637588505577995
img_6746d53947c9f034fbeb,15.0,29.635898802491813,14.635898802491813
img_40ee5bfeb06be9144dd4,75.0,89.17308060254973,14.173080602549732
img_c153cc526e2d9ebdc9d8,80.0,65.91311184127271,14.086888158727291
img_09abe15ab7e8306c3137,70.0,84.04071447424184,14.040714474241838
img_a21a3c12513adf1430e8,75.0,88.94312559547828,13.943125595478278
img_f85b8be1f228d3f5e978,50.0,63.66532650446584,13.665326504465838
img_d696bc9577ad060e1ce7,95.0,81.44334075219368,13.556659247806323
img_6d20af280edb18feda6c,70.0,56.52077251842197,13.479227481578029
img_04c8452fe0099c3e2e9c,20.0,33.43615631801475,13.436156318014753
img_7d98bf28b5c16caddf82,10.0,23.37067598796692,13.37067598796692
img_520c0693ceedc81b1ab9,90.0,76.83608507260773,13.16391492739227
img_6d0fdc18fa5d02e859d8,40.0,53.16282115518013,13.162821155180133
img_27c59ed267dd926c0625,30.0,42.97386308164278,12.973863081642783
img_2d13f13c6c6288b14473,90.0,77.35484028831215,12.645159711687853
img_e5963734817e3f03eaf4,50.0,37.419745034788406,12.580254965211594
img_eeb0f947d334f1551a3a,10.0,22.54652864845938,12.546528648459379
img_5c920c22bcf24933e0a9,100.0,87.52101463453528,12.478985365464723
img_4fea152c8b22ae433f94,90.0,77.54439164256178,12.455608357438223
img_3f054cd7b1ef2eaa7549,10.0,22.01171755996399,12.01171755996399
img_d0426b03aa4ebb5cd884,95.0,83.32262743090092,11.677372569099077
img_0cab19d24b8c7db7c20e,80.0,91.6572723619315,11.657272361931504
img_fb14cabd0f98a15953b7,100.0,88.48625739332627,11.51374260667373
img_533bb8794ea5a199aaaa,85.0,73.75236830145256,11.247631698547437
img_8f0eba4ed5dce93d194d,80.0,68.8083775355815,11.1916224644185
img_ec9f9b4d270b92fc3089,95.0,84.10654213854605,10.893457861453953
img_03e29ba4e64dc72d2355,80.0,69.37654783786708,10.62345216213292
img_61141a57d460443ab14e,70.0,79.89901310593439,9.899013105934387
img_fe0f9be916d68290fcf1,75.0,65.13063832143555,9.869361678564445
img_393331ed7ff1605ca96a,10.0,19.582292227585548,9.582292227585548
img_1d74a8096ebd9f0b1037,35.0,43.9873385761862,8.987338576186197
img_f601c759e55353896900,45.0,36.28794520103715,8.712054798962853
img_9566196833e7f6ac1bf0,85.0,93.49993168587142,8.499931685871417
img_8dc275946b3847a03129,10.0,18.326982143803562,8.326982143803562
img_60c3eefe5b6b1ceb2d21,10.0,17.85867787805276,7.8586778780527595
img_9598916cbe7ba794e79a,20.0,27.711871507392555,7.711871507392555
img_3560747b34a946955b57,20.0,12.293093132354784,7.706906867645216
img_e73c04fcc6f37ec164a3,80.0,72.73214958806314,7.2678504119368625
img_87d1db19a312597c8ac7,35.0,27.944386098560166,7.055613901439834
img_c68184e3d7cacda13ceb,10.0,3.1060114274180606,6.893988572581939
img_e4a93efc46a57c18fd14,100.0,93.11673105303834,6.883268946961664
img_c3075b3e7dbb8e0da023,50.0,56.55802651218986,6.558026512189862
img_873507fc062f01eae9c1,50.0,43.5446466279907,6.455353372009299
img_2f83f3bee60ef107c413,90.0,83.60078745910971,6.399212540890289
img_86f47f5870a193ecd5a8,10.0,16.048778034495584,6.048778034495584
img_adab34b2f59881f3ece7,30.0,23.96776311134711,6.032236888652889
img_c8c3cbb3530d693a7d88,75.0,69.06410645954298,5.935893540457016
img_81f6f4f10a61ef5fc931,70.0,75.92192415969329,5.92192415969329
img_ebde8c212b152ab960d6,10.0,15.883764491443095,5.883764491443095
img_4df2b6b950d73f78e5a4,90.0,84.50422144652234,5.495778553477663
img_7c9383415bd5a0da7141,80.0,74.60535014311765,5.394649856882353
img_25a11dca94560c32ef84,70.0,74.63220745528054,4.632207455280536
img_e3d772979ebec182c1c4,60.0,64.21140391212003,4.2114039121200335
img_76bd0402ea62797567d9,100.0,95.81202440155775,4.18797559844225
img_0599cec71d4db80bc22f,10.0,5.835383457300736,4.164616542699264
img_3adf3a7d3629fd83af9f,100.0,96.13750008565748,3.8624999143425214
img_0807a49533966542bdbc,2.0,5.831525323226479,3.8315253232264794
img_46944e0ae09d5bb6509b,90.0,86.261996675743,3.7380033242569937
img_b19de4cd0b01111a121c,90.0,93.11675609580314,3.11675609580314
img_483177ae61af00471f98,15.0,18.04010595174727,3.0401059517472717
img_c62706b3bccc2566fa2d,40.0,42.84591961143631,2.845919611436308
img_4b7b1b459e9d270f646a,5.0,7.746770233222101,2.746770233222101
img_e225919092c68cc5c121,30.0,27.688132738992724,2.3118672610072757
img_fe7ba9b469135331db51,25.0,27.306181296340867,2.306181296340867
img_17801937df1c2a7ffea1,20.0,22.078714537370793,2.078714537370793
img_6cedd1ab8964e0bd9694,65.0,63.1109282024993,1.8890717975006979
img_2a80651c5dbb9487b239,20.0,18.28467578485739,1.7153242151426085
img_e06a2cdfaf687e96b878,90.0,91.6815267881484,1.6815267881484033
img_57285b3f417a465901b0,15.0,16.53855775832858,1.5385577583285794
img_22500081154f499942b0,50.0,48.78114723158373,1.2188527684162693
img_8c064a9a1be72d196670,70.0,71.18801328699337,1.1880132869933675
img_6ab490b5e92692afa518,10.0,11.174699077354958,1.1746990773549584
img_7be1337363b03fa0e500,75.0,76.00692483751789,1.0069248375178859
img_f43b43bbb80153e94cb6,50.0,49.170794188330945,0.8292058116690555
img_895e4a3f48f3a86349d3,80.0,80.41656707914969,0.4165670791496865
img_ba4834b453ad7fec4fef,100.0,99.80882528213712,0.19117471786287865
img_40c636e6c07ad096f611,20.0,19.845086486358774,0.15491351364122607
img_c4a6c6da124c536f4db8,15.0,15.035247021823892,0.035247021823892055
img_08b9e9eb3393e4fbaf86,100.0,100.0,0.0
img_11f89cb088f756522c91,100.0,100.0,0.0
img_363eb135bdc8a627b930,100.0,100.0,0.0
img_8d1327a0603cf8011434,100.0,100.0,0.0
img_9ec218705798e254ef94,100.0,100.0,0.0
img_b9e292e057a4760a82a9,100.0,100.0,0.0
img_f28843da35dd3178406d,100.0,100.0,0.0
